survey_id,location,mpa,site_code,site_name,latitude,longitude,depth,survey_date,sampling_event,program,period,start_year_month,period_split,sampling_event_start_date,block,transect,id
912350540,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5,2017-04-15,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350540_2017-04-15_5,912350540 2
912350541,Encounter Bay,Encounter Marine Park,GSV17,The Bluff,-35.58887,138.60553000000002,5.3,2017-04-15,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350541_2017-04-15_5.3,912350541 1
912350543,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350543_2017-04-14_5,912350543 1
912350543,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350543_2017-04-14_5,912350543 2
912350544,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.1,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350544_2017-04-14_5.1,912350544 2
912350547,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350547_2017-04-14_5,912350547 1
912350547,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350547_2017-04-14_5,912350547 2
912350548,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.1,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350548_2017-04-14_5.1,912350548 1
912350548,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.1,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350548_2017-04-14_5.1,912350548 2
912350549,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.3,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350549_2017-04-14_5.3,912350549 1
912350549,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.3,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350549_2017-04-14_5.3,912350549 2
912350550,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350550_2017-04-14_5.2,912350550 1
912350550,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2017-04-14,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350550_2017-04-14_5.2,912350550 2
912350559,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5,2017-05-10,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350559_2017-05-10_5,912350559 1
912350559,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5,2017-05-10,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,2,Transect_912350559_2017-05-10_5,912350559 2
912350560,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.1,2017-05-10,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350560_2017-05-10_5.1,912350560 1
912350561,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.3,2017-05-10,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350561_2017-05-10_5.3,912350561 1
912350562,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.2,2017-05-10,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350562_2017-05-10_5.2,912350562 1
912350562,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.2,2017-05-10,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,2,Transect_912350562_2017-05-10_5.2,912350562 2
912350563,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350563_2017-05-09_10,912350563 1
912350563,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350563_2017-05-09_10,912350563 2
912350564,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.1,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350564_2017-05-09_10.1,912350564 1
912350564,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.1,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350564_2017-05-09_10.1,912350564 2
912350565,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.3,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350565_2017-05-09_10.3,912350565 1
912350565,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.3,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350565_2017-05-09_10.3,912350565 2
912350566,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.2,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350566_2017-05-09_10.2,912350566 1
912350566,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.2,2017-05-09,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350566_2017-05-09_10.2,912350566 2
912350567,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.3,2017-05-09,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,2,Transect_912350567_2017-05-09_5.3,912350567 2
912350568,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.2,2017-05-09,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,2,Transect_912350568_2017-05-09_5.2,912350568 2
912350569,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5,2017-05-09,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350569_2017-05-09_5,912350569 1
912350569,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5,2017-05-09,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,2,Transect_912350569_2017-05-09_5,912350569 2
912350570,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.1,2017-05-09,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350570_2017-05-09_5.1,912350570 1
912350571,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5,2017-06-01,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350571_2017-06-01_5,912350571 1
912350571,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5,2017-06-01,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,2,Transect_912350571_2017-06-01_5,912350571 2
912350573,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.2,2017-06-01,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,1,Transect_912350573_2017-06-01_5.2,912350573 1
912350573,Southern Fleurieu,Encounter Marine Park,GSV30,Porpoise Head,-35.66193,138.21451000000002,5.2,2017-06-01,5,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-06,2,Transect_912350573_2017-06-01_5.2,912350573 2
912350575,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350575_2017-06-13_10,912350575 1
912350575,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350575_2017-06-13_10,912350575 2
912350576,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.1,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350576_2017-06-13_10.1,912350576 1
912350576,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.1,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350576_2017-06-13_10.1,912350576 2
912350577,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.2,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350577_2017-06-13_10.2,912350577 1
912350577,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.2,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350577_2017-06-13_10.2,912350577 2
912350578,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.3,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,1,Transect_912350578_2017-06-13_10.3,912350578 1
912350578,Encounter Bay,Encounter Marine Park,COO19,Port Elliot Deep,-35.53933,138.68851,10.3,2017-06-13,9,RLS,Pre-bloom,2017-04,Pre-bloom,2017-04-14,2,Transect_912350578_2017-06-13_10.3,912350578 2
912350896,Sponge Gardens,Encounter Marine Park,GSV58,Penneshaw Pub,-35.71625,137.93896999999998,5,2018-02-12,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,1,Transect_912350896_2018-02-12_5,912350896 1
912350904,Sponge Gardens,Encounter Marine Park,GSV57,Grassy Knoll,-35.72388,137.98821999999998,5.3,2018-02-11,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,1,Transect_912350904_2018-02-11_5.3,912350904 1
912350905,Sponge Gardens,Encounter Marine Park,GSV57,Grassy Knoll,-35.72388,137.98821999999998,5.2,2018-02-11,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,1,Transect_912350905_2018-02-11_5.2,912350905 1
912350907,Sponge Gardens,Encounter Marine Park,GSV21,Cable Hut,-35.73268,138.0191,5.2,2018-02-11,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,1,Transect_912350907_2018-02-11_5.2,912350907 1
912350907,Sponge Gardens,Encounter Marine Park,GSV21,Cable Hut,-35.73268,138.0191,5.2,2018-02-11,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,2,Transect_912350907_2018-02-11_5.2,912350907 2
912350909,Sponge Gardens,Encounter Marine Park,GSV59,Puzzle Rock,-35.7215,137.98051999999998,5.2,2018-02-11,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,1,Transect_912350909_2018-02-11_5.2,912350909 1
912350911,Sponge Gardens,Encounter Marine Park,GSV55,Pancake Rock,-35.740829999999995,138.03985,5.2,2018-02-12,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,1,Transect_912350911_2018-02-12_5.2,912350911 1
912350912,Sponge Gardens,Encounter Marine Park,GSV58,Penneshaw Pub,-35.71625,137.93896999999998,5.3,2018-02-12,7,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-11,2,Transect_912350912_2018-02-12_5.3,912350912 2
912350917,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5,2018-02-13,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,1,Transect_912350917_2018-02-13_5,912350917 1
912350918,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.1,2018-02-13,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,2,Transect_912350918_2018-02-13_5.1,912350918 2
912350920,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5.2,2018-02-13,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,2,Transect_912350920_2018-02-13_5.2,912350920 2
912350921,Rapid Head,Encounter Marine Park,GSV43,Rapid Head SZ,-35.5186,138.17102,5.2,2018-02-13,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,1,Transect_912350921_2018-02-13_5.2,912350921 1
912350921,Rapid Head,Encounter Marine Park,GSV43,Rapid Head SZ,-35.5186,138.17102,5.2,2018-02-13,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,2,Transect_912350921_2018-02-13_5.2,912350921 2
912350925,Rapid Head,Encounter Marine Park,GSV43,Rapid Head SZ,-35.5186,138.17102,5,2018-02-13,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,1,Transect_912350925_2018-02-13_5,912350925 1
912350925,Rapid Head,Encounter Marine Park,GSV43,Rapid Head SZ,-35.5186,138.17102,5,2018-02-13,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,2,Transect_912350925_2018-02-13_5,912350925 2
912350929,Carrickalinga,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5.3,2018-03-07,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,1,Transect_912350929_2018-03-07_5.3,912350929 1
912350935,Rapid Head,Encounter Marine Park,GSV4,Rapid Head,-35.52045,138.16443,5,2018-03-15,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,1,Transect_912350935_2018-03-15_5,912350935 1
912350943,Carrickalinga,Encounter Marine Park,GSV46,Carrickalinga North Site 2,-35.37312,138.37358,5.3,2018-04-30,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,1,Transect_912350943_2018-04-30_5.3,912350943 1
912350943,Carrickalinga,Encounter Marine Park,GSV46,Carrickalinga North Site 2,-35.37312,138.37358,5.3,2018-04-30,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912350943_2018-04-30_5.3,912350943 2
912350944,Carrickalinga,Encounter Marine Park,GSV46,Carrickalinga North Site 2,-35.37312,138.37358,5.2,2018-04-30,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912350944_2018-04-30_5.2,912350944 2
912350949,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5,2018-05-16,13,RLS,Pre-bloom,2018-05,Pre-bloom,2018-05-16,1,Transect_912350949_2018-05-16_5,912350949 1
912350949,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5,2018-05-16,13,RLS,Pre-bloom,2018-05,Pre-bloom,2018-05-16,2,Transect_912350949_2018-05-16_5,912350949 2
912350951,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.3,2018-05-16,13,RLS,Pre-bloom,2018-05,Pre-bloom,2018-05-16,2,Transect_912350951_2018-05-16_5.3,912350951 2
912350952,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.2,2018-05-16,13,RLS,Pre-bloom,2018-05,Pre-bloom,2018-05-16,1,Transect_912350952_2018-05-16_5.2,912350952 1
912350952,Rapid Head,Encounter Marine Park,GSV42,Rapid Head SZ Site2,-35.52262,138.16308999999998,5.2,2018-05-16,13,RLS,Pre-bloom,2018-05,Pre-bloom,2018-05-16,2,Transect_912350952_2018-05-16_5.2,912350952 2
912350953,Rapid Head,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5,2018-05-16,13,RLS,Pre-bloom,2018-05,Pre-bloom,2018-05-16,1,Transect_912350953_2018-05-16_5,912350953 1
912350956,Rapid Head,Encounter Marine Park,GSV41,Rapid Head East,-35.519459999999995,138.17719,5.2,2018-05-16,13,RLS,Pre-bloom,2018-05,Pre-bloom,2018-05-16,1,Transect_912350956_2018-05-16_5.2,912350956 1
912350965,Rapid Head,Encounter Marine Park,GSV26,2nd Valley Boat Shed,-35.50945,138.21448999999998,5,2018-03-14,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,2,Transect_912350965_2018-03-14_5,912350965 2
912350967,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.2,2018-03-14,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,1,Transect_912350967_2018-03-14_5.2,912350967 1
912350968,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.3,2018-03-14,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,1,Transect_912350968_2018-03-14_5.3,912350968 1
912350968,Rapid Head,Encounter Marine Park,GSV18,Morgans,-35.58845,138.10838,5.3,2018-03-14,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-13,2,Transect_912350968_2018-03-14_5.3,912350968 2
912350978,Carrickalinga,Encounter Marine Park,GSV9,Dodd's Beach,-35.40416,138.33043,5.1,2018-03-07,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912350978_2018-03-07_5.1,912350978 2
912350979,Carrickalinga,Encounter Marine Park,GSV1,Carrickalinga (toilet),-35.42445,138.31902,5,2018-03-07,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912350979_2018-03-07_5,912350979 2
912350995,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,2,2018-02-20,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,1,Transect_912350995_2018-02-20_2,912350995 1
912350996,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,2.1,2018-02-20,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912350996_2018-02-20_2.1,912350996 2
912350998,Carrickalinga,Encounter Marine Park,GSV106,Normanville Beach,-35.44665,138.30497,2.2,2018-02-20,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912350998_2018-02-20_2.2,912350998 2
912351003,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351003_2018-01-27_5,912351003 1
912351003,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351003_2018-01-27_5,912351003 2
912351004,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.1,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351004_2018-01-27_5.1,912351004 1
912351005,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.3,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351005_2018-01-27_5.3,912351005 1
912351005,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.3,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351005_2018-01-27_5.3,912351005 2
912351006,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.2,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351006_2018-01-27_5.2,912351006 1
912351006,Encounter Bay,Encounter Marine Park,GSV11,Outside Granite island,-35.56754,138.63158,5.2,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351006_2018-01-27_5.2,912351006 2
912351007,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351007_2018-01-27_5,912351007 2
912351008,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.1,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351008_2018-01-27_5.1,912351008 1
912351008,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.1,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351008_2018-01-27_5.1,912351008 2
912351009,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.3,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351009_2018-01-27_5.3,912351009 2
912351010,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351010_2018-01-27_5.2,912351010 1
912351010,Encounter Bay,Encounter Marine Park,GSV107,Olivers Reef,-35.54715,138.63821000000002,5.2,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351010_2018-01-27_5.2,912351010 2
912351011,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351011_2018-01-27_5,912351011 2
912351012,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.1,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351012_2018-01-27_5.1,912351012 2
912351013,Encounter Bay,Encounter Marine Park,GSV40,Whalebone Reef,-35.5714,138.61166,5.3,2018-01-27,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351013_2018-01-27_5.3,912351013 1
912351016,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.1,2018-01-28,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,2,Transect_912351016_2018-01-28_5.1,912351016 2
912351017,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.3,2018-01-28,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,2,Transect_912351017_2018-01-28_5.3,912351017 2
912351018,Southern Fleurieu,Encounter Marine Park,GSV15,Flat Irons,-35.61781,138.55721,5.2,2018-01-28,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,2,Transect_912351018_2018-01-28_5.2,912351018 2
912351019,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.3,2018-01-28,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,1,Transect_912351019_2018-01-28_5.3,912351019 1
912351020,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5.2,2018-01-28,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,2,Transect_912351020_2018-01-28_5.2,912351020 2
912351021,Southern Fleurieu,Encounter Marine Park,GSV14,Newland Head,-35.64094,138.52662,5,2018-01-28,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,1,Transect_912351021_2018-01-28_5,912351021 1
912351023,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10,2018-02-07,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,1,Transect_912351023_2018-02-07_10,912351023 1
912351023,Southern Fleurieu,Encounter Marine Park,GSV118,Backstairs Deep,-35.64782,138.25916999999998,10,2018-02-07,6,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-28,2,Transect_912351023_2018-02-07_10,912351023 2
912351032,Southern Metro,Encounter Marine Park,GSV138,Moana outside,-35.2065,138.4622,5.1,2018-01-20,8,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-20,2,Transect_912351032_2018-01-20_5.1,912351032 2
912351047,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,2,2018-02-06,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912351047_2018-02-06_2,912351047 2
912351048,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,2.1,2018-02-06,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,1,Transect_912351048_2018-02-06_2.1,912351048 1
912351049,Carrickalinga,Encounter Marine Park,GSV113,Yankalilla Mouth,-35.4655,138.29465,2.3,2018-02-06,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912351049_2018-02-06_2.3,912351049 2
912351052,Carrickalinga,Encounter Marine Park,GSV110,Lady Bay,-35.47356,138.28116,2.1,2018-02-06,12,RLS,Pre-bloom,2018-02,Pre-bloom,2018-02-06,2,Transect_912351052_2018-02-06_2.1,912351052 2
912351059,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10,2018-02-08,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351059_2018-02-08_10,912351059 1
912351059,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10,2018-02-08,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,2,Transect_912351059_2018-02-08_10,912351059 2
912351060,Encounter Bay,Encounter Marine Park,GSV121,Encounter Deep,-35.577290000000005,138.61845,10.1,2018-02-08,10,RLS,Pre-bloom,2018-01,Pre-bloom,2018-01-27,1,Transect_912351060_2018-02-08_10.1,912351060 1
