dataset,dataset_label,location,id,site_name,status,period,sampling_event,survey_date,period_CAP1,status_CAP1,period_cap_percent,status_cap_percent
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_9,Carrickalinga (toilet),Fished,Pre-bloom,9,2014-01-18,-0.26587029013609115,-0.24928837155052702,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_10,Carrickalinga (toilet),Fished,Pre-bloom,10,2016-02-09,-0.26798649379585243,-0.3710559527890652,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_11,Carrickalinga (toilet),Fished,Pre-bloom,11,2017-02-14,-0.18118987738075595,-0.6114043729612063,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_12,Carrickalinga (toilet),Fished,Pre-bloom,12,2018-02-06,-0.17388933374045976,-0.47031407882321585,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_13,Carrickalinga (toilet),Fished,Pre-bloom,13,2019-02-19,-0.15256055775816355,-0.5665616294474781,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_14,Carrickalinga (toilet),Fished,Pre-bloom,14,2020-02-09,-0.5485698882796448,-0.4774802707844804,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_15,Carrickalinga (toilet),Fished,Pre-bloom,15,2021-03-10,-0.16899026294763617,-0.6105910537670806,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_19,Carrickalinga (toilet),Fished,Bloom,19,2026-01-13,1.469238261822411,-0.4924107292960298,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_1,Carrickalinga Head,No-take,Pre-bloom,1,2005-03-08,-0.7553484739111574,1.7276732319007269,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_2,Carrickalinga Head,No-take,Pre-bloom,2,2006-02-23,-0.5352904842258928,1.2914505267048788,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_3,Carrickalinga Head,No-take,Pre-bloom,3,2007-02-22,-0.5888803001600627,1.4650215555908743,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_6,Carrickalinga Head,No-take,Pre-bloom,6,2012-02-01,-0.18550325511856325,1.3704154296454385,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_11,Carrickalinga Head,No-take,Pre-bloom,11,2017-02-14,-0.3068822633942806,1.0323143646595894,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_12,Carrickalinga Head,No-take,Pre-bloom,12,2018-02-06,-0.4822944888163062,1.1743071166270533,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_13,Carrickalinga Head,No-take,Pre-bloom,13,2019-02-19,-0.37814460629203617,0.6730872215050107,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_14,Carrickalinga Head,No-take,Pre-bloom,14,2020-02-09,-0.3590944621087525,0.9507026352480484,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_15,Carrickalinga Head,No-take,Pre-bloom,15,2021-03-10,-0.38273504104005185,0.729734035750021,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_16,Carrickalinga Head,No-take,Pre-bloom,16,2023-02-20,-0.2072630704699194,1.0405045883661754,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_17,Carrickalinga Head,No-take,Pre-bloom,17,2023-12-21,-0.004113234007710688,0.7062831356220909,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_18,Carrickalinga Head,No-take,Pre-bloom,18,2024-02-18,-0.2333875883625614,1.0326073200242656,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Head_19,Carrickalinga Head,No-take,Bloom,19,2026-01-13,1.48077862689378,0.4858173159162103,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_8,Carrickalinga North Site,Fished,Pre-bloom,8,2013-02-28,-0.17944856043826776,0.47963105644960946,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_10,Carrickalinga North Site,Fished,Pre-bloom,10,2016-02-09,-0.24699625782008516,-0.20261675287498587,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_11,Carrickalinga North Site,Fished,Pre-bloom,11,2017-02-14,-0.1742378625415525,0.003123706429325148,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_12,Carrickalinga North Site,Fished,Pre-bloom,12,2018-02-06,0.00405134417866691,-0.17139548470207167,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_13,Carrickalinga North Site,Fished,Pre-bloom,13,2019-02-19,-0.15550353864417055,-0.49857764446505026,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_14,Carrickalinga North Site,Fished,Pre-bloom,14,2020-02-09,0.024258810927547645,-0.18333677093691095,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_15,Carrickalinga North Site,Fished,Pre-bloom,15,2021-03-10,-0.008975114395930885,-0.8046038623120753,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site_19,Carrickalinga North Site,Fished,Bloom,19,2026-01-13,1.831551806590955,-0.44446544971437457,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_8,Carrickalinga North Site 2,Fished,Pre-bloom,8,2013-02-28,-0.5665123155343545,0.33850655901914084,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_10,Carrickalinga North Site 2,Fished,Pre-bloom,10,2016-02-09,0.037974630153927214,-0.36481955329291543,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_11,Carrickalinga North Site 2,Fished,Pre-bloom,11,2017-02-14,-0.21302959208915676,0.01251736135257746,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_12,Carrickalinga North Site 2,Fished,Pre-bloom,12,2018-02-06,-0.5415862177886563,-0.00493133647518323,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_13,Carrickalinga North Site 2,Fished,Pre-bloom,13,2019-02-19,-0.18673784692912967,-0.8450807755573131,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_14,Carrickalinga North Site 2,Fished,Pre-bloom,14,2020-02-09,-0.4004254438327647,-0.005045948097828989,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_15,Carrickalinga North Site 2,Fished,Pre-bloom,15,2021-03-10,-0.22624098362924622,-0.09162255866622528,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_18,Carrickalinga North Site 2,Fished,Pre-bloom,18,2024-02-18,-0.2329210563953981,-0.012823740282364712,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga North Site 2_19,Carrickalinga North Site 2,Fished,Bloom,19,2026-01-13,2.143930433732327,-0.3669073421998466,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_8,Carrickalinga Nth,Fished,Pre-bloom,8,2013-02-28,-0.14971219013811338,0.008013395449438855,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_10,Carrickalinga Nth,Fished,Pre-bloom,10,2016-02-09,-0.08684048478039959,-0.5659854247574366,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_11,Carrickalinga Nth,Fished,Pre-bloom,11,2017-02-14,-0.08195124251203663,-0.17322509294030466,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_12,Carrickalinga Nth,Fished,Pre-bloom,12,2018-02-06,-0.20885028301522066,-0.8058168707547145,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_13,Carrickalinga Nth,Fished,Pre-bloom,13,2019-02-19,0.06218564364337521,-0.6667557053195495,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_14,Carrickalinga Nth,Fished,Pre-bloom,14,2020-02-09,0.061777782701358905,-0.4480794790934326,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_15,Carrickalinga Nth,Fished,Pre-bloom,15,2021-03-10,0.08086651924868865,-0.7029477955689041,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga Nth_19,Carrickalinga Nth,Fished,Bloom,19,2026-01-13,1.898906810319139,-0.4624836777467818,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_1,Dodd's Beach,No-take,Pre-bloom,1,2005-03-08,-0.13351407970048312,0.2770882664698289,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_2,Dodd's Beach,No-take,Pre-bloom,2,2006-02-23,-0.7175360381234908,1.2012838287466931,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_3,Dodd's Beach,No-take,Pre-bloom,3,2007-02-22,-0.9048006790879592,1.151384440013237,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_6,Dodd's Beach,No-take,Pre-bloom,6,2012-02-01,-0.38576034051381536,0.9437192615897314,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_10,Dodd's Beach,No-take,Pre-bloom,10,2016-02-09,-0.4729345978115574,0.26204993749083433,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_11,Dodd's Beach,No-take,Pre-bloom,11,2017-02-14,-0.23374476308959943,0.4717262477591612,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_12,Dodd's Beach,No-take,Pre-bloom,12,2018-02-06,-0.37104623073991383,0.6003157909347543,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_13,Dodd's Beach,No-take,Pre-bloom,13,2019-02-19,-0.24299624424103752,0.13863529092448093,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_14,Dodd's Beach,No-take,Pre-bloom,14,2020-02-09,-0.3833383111989337,0.7349011836375958,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_15,Dodd's Beach,No-take,Pre-bloom,15,2021-03-10,-0.4360058962805892,0.5916487947424863,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Dodd's Beach_19,Dodd's Beach,No-take,Bloom,19,2026-01-13,1.8373213773894395,0.13544175925983945,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Haycock Point_1,Haycock Point,Fished,Pre-bloom,1,2005-03-08,-0.701836051504053,-0.8301555688065154,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Haycock Point_2,Haycock Point,Fished,Pre-bloom,2,2006-02-23,-0.7131687101793399,-0.8204552060329681,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Haycock Point_3,Haycock Point,Fished,Pre-bloom,3,2007-02-22,-0.6404229666678192,-0.4992149668137802,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Haycock Point_5,Haycock Point,Fished,Pre-bloom,5,2011-02-02,-0.43045796258172614,-1.025792032811656,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Haycock Point_6,Haycock Point,Fished,Pre-bloom,6,2012-02-01,-0.44397963085871395,-0.6903791656857992,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Haycock Point_9,Haycock Point,Fished,Pre-bloom,9,2014-01-18,-0.12549945226565926,-0.6295292651590689,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Haycock Point_19,Haycock Point,Fished,Bloom,19,2026-01-13,1.4048994123669036,-0.9662908172034637,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Lady Bay_11,Lady Bay,Fished,Pre-bloom,11,2017-02-14,0.2146154476512262,-0.7500301895202715,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Lady Bay_12,Lady Bay,Fished,Pre-bloom,12,2018-02-06,0.1383265437088272,-0.8841050919881291,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Lady Bay_19,Lady Bay,Fished,Bloom,19,2026-01-13,1.1685344889983016,-0.9730466969276671,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga_11,Myponga,Fished,Pre-bloom,11,2017-02-14,-0.03961445242479408,-0.42936992417962033,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga_12,Myponga,Fished,Pre-bloom,12,2018-02-06,0.00152399026179561,-0.205384745087283,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga_14,Myponga,Fished,Pre-bloom,14,2020-02-09,0.0019352544111215916,-0.14437326348445065,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga_19,Myponga,Fished,Bloom,19,2026-01-13,1.6413369401215574,-0.6215963287007572,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_1,Myponga South,No-take,Pre-bloom,1,2005-03-08,-0.382052968147515,0.3253022095638702,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_2,Myponga South,No-take,Pre-bloom,2,2006-02-23,-0.5966522065043219,1.6229031974773815,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_3,Myponga South,No-take,Pre-bloom,3,2007-02-22,-0.4831318066289747,0.9348168043689087,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_6,Myponga South,No-take,Pre-bloom,6,2012-02-01,-0.18162856534868152,0.9457070847172419,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_10,Myponga South,No-take,Pre-bloom,10,2016-02-09,-0.10674007061016827,0.08229876967959818,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_11,Myponga South,No-take,Pre-bloom,11,2017-02-14,-0.3041700977740185,0.5642211998917116,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_12,Myponga South,No-take,Pre-bloom,12,2018-02-06,-0.27413246674824626,0.9193510496544967,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_13,Myponga South,No-take,Pre-bloom,13,2019-02-19,-0.21791150443501345,0.009669558493259843,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_14,Myponga South,No-take,Pre-bloom,14,2020-02-09,-0.2327494995888651,1.0695053705638065,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_15,Myponga South,No-take,Pre-bloom,15,2021-03-10,-0.09583372203404247,0.07957413245650115,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Myponga South_19,Myponga South,No-take,Bloom,19,2026-01-13,2.0610071842281354,0.5910720877712077,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Normanville Beach_7,Normanville Beach,Fished,Pre-bloom,7,2012-11-23,0.14936870411969322,-0.9999517085496564,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Normanville Beach_8,Normanville Beach,Fished,Pre-bloom,8,2013-02-28,0.03212232244469196,-0.8209369241281499,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Normanville Beach_11,Normanville Beach,Fished,Pre-bloom,11,2017-02-14,-8.865604270553847e-5,-0.691494482238543,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Normanville Beach_12,Normanville Beach,Fished,Pre-bloom,12,2018-02-06,0.34670224639767183,-1.1994554882090842,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Normanville Beach_19,Normanville Beach,Fished,Bloom,19,2026-01-13,1.5247079575568547,-1.2485889414871243,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_1,Ripple Rock,No-take,Pre-bloom,1,2005-03-08,-0.6539979181198149,1.2896799317923764,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_2,Ripple Rock,No-take,Pre-bloom,2,2006-02-23,-0.7955452938807112,1.4166192191501334,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_3,Ripple Rock,No-take,Pre-bloom,3,2007-02-22,-0.6909454919000267,1.373728404485529,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_10,Ripple Rock,No-take,Pre-bloom,10,2016-02-09,-0.05177146104685704,0.3989805473954979,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_11,Ripple Rock,No-take,Pre-bloom,11,2017-02-14,-0.1811553874720487,0.3450857078688594,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_12,Ripple Rock,No-take,Pre-bloom,12,2018-02-06,-0.5090577430796922,0.8243738591648674,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_13,Ripple Rock,No-take,Pre-bloom,13,2019-02-19,-0.2998779801945714,0.5451753004317687,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_14,Ripple Rock,No-take,Pre-bloom,14,2020-02-09,-0.14772141638783542,0.44972763771419183,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_15,Ripple Rock,No-take,Pre-bloom,15,2021-03-10,-0.22620907716009603,0.6284403067527983,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_16,Ripple Rock,No-take,Pre-bloom,16,2023-02-20,-0.1503784251241336,0.6428617094537645,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Ripple Rock_19,Ripple Rock,No-take,Bloom,19,2026-01-13,2.276594888393535,0.23482205446628548,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,South Shores_11,South Shores,Fished,Pre-bloom,11,2017-02-14,0.15141603746573357,-0.8738192471139057,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,South Shores_12,South Shores,Fished,Pre-bloom,12,2018-02-06,0.2613927258671652,-0.9015128433398226,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,South Shores_19,South Shores,Fished,Bloom,19,2026-01-13,1.7056580656568157,-1.1603787217779329,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Yankalilla Mouth_11,Yankalilla Mouth,Fished,Pre-bloom,11,2017-02-14,0.42364425009301554,-1.6298373158734243,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Yankalilla Mouth_12,Yankalilla Mouth,Fished,Pre-bloom,12,2018-02-06,0.5593816948743169,-1.7482514852154445,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Yankalilla Mouth_19,Yankalilla Mouth,Fished,Bloom,19,2026-01-13,1.5294610015409877,-1.0127119380597853,2.5,2
M2_inverts,M2 invertebrates,Encounter Bay,Encounter Deep_9,Encounter Deep,Fished,Pre-bloom,9,2017-04-14,-0.15390231629395607,-1.0083342853498776,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Encounter Deep_10,Encounter Deep,Fished,Pre-bloom,10,2018-01-27,-0.010796442590085987,-0.9985354996797359,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Encounter Deep_11,Encounter Deep,Fished,Pre-bloom,11,2020-01-31,0.08508052606578367,-0.6774739022974766,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Encounter Deep_14,Encounter Deep,Fished,Bloom,14,2026-05-29,1.3770790705020421,0.2528956969807237,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Olivers Reef_7,Olivers Reef,Fished,Pre-bloom,7,2013-03-04,-0.36299662594568827,0.025796832027018057,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Olivers Reef_8,Olivers Reef,Fished,Pre-bloom,8,2013-11-01,-0.3164115079490314,0.1335138010693314,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Olivers Reef_9,Olivers Reef,Fished,Pre-bloom,9,2017-04-14,-0.16201822808437413,-0.1827718002016542,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Olivers Reef_10,Olivers Reef,Fished,Pre-bloom,10,2018-01-27,-0.39566932778625546,-0.15068937605700813,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Olivers Reef_12,Olivers Reef,Fished,Bloom,12,2025-06-20,1.1678198397936175,0.5223391725991696,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Olivers Reef_13,Olivers Reef,Fished,Bloom,13,2026-02-16,1.1128147965364532,1.130318754247412,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_1,Outside Granite island,Fished,Pre-bloom,1,2005-03-12,-0.6810843239060209,-0.11522259293546235,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_2,Outside Granite island,Fished,Pre-bloom,2,2006-02-24,-0.6360551199721266,-0.6897205599242183,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_3,Outside Granite island,Fished,Pre-bloom,3,2007-02-20,-0.6796395451556523,-0.42678563532981495,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_4,Outside Granite island,Fished,Pre-bloom,4,2007-09-24,-0.5672596631267794,-0.5075115391088039,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_9,Outside Granite island,Fished,Pre-bloom,9,2017-04-14,-0.675778540307414,-0.563287622132171,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_10,Outside Granite island,Fished,Pre-bloom,10,2018-01-27,-0.4484011780508923,-0.536041636959393,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_12,Outside Granite island,Fished,Bloom,12,2025-06-20,1.1826380085802906,0.2561899179211568,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Outside Granite island_14,Outside Granite island,Fished,Bloom,14,2026-05-29,1.2645209931547956,0.4210977305497092,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Port Elliot Deep_9,Port Elliot Deep,No-take,Pre-bloom,9,2017-04-14,0.12859702025206113,0.8693583950211612,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Port Elliot Deep_10,Port Elliot Deep,No-take,Pre-bloom,10,2018-01-27,0.21171745297378416,1.3199052102032085,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Port Elliot Deep_13,Port Elliot Deep,No-take,Bloom,13,2026-02-16,0.6997975157253572,1.6301284983284614,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Pullen Island_6,Pullen Island,No-take,Pre-bloom,6,2012-10-29,-0.024616153361369388,1.3701373726615067,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Pullen Island_7,Pullen Island,No-take,Pre-bloom,7,2013-03-04,-0.18023328659248125,1.4845118689615902,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Pullen Island_8,Pullen Island,No-take,Pre-bloom,8,2013-11-01,-0.24051097023114504,1.4076245747221512,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Pullen Island_11,Pullen Island,No-take,Pre-bloom,11,2020-01-31,-0.05173705366451017,1.0734600382632074,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Pullen Island_14,Pullen Island,No-take,Bloom,14,2026-05-29,1.1226766573324793,1.2492894425450332,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_1,The Bluff,Fished,Pre-bloom,1,2005-03-12,-0.12058203187162941,-0.12078713233123342,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_2,The Bluff,Fished,Pre-bloom,2,2006-02-24,-0.27008194817466213,-0.11556184535833242,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_3,The Bluff,Fished,Pre-bloom,3,2007-02-20,-0.338474978287614,-0.3794804594859532,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_4,The Bluff,Fished,Pre-bloom,4,2007-09-24,-0.17394945392141092,0.2627647148687187,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_7,The Bluff,Fished,Pre-bloom,7,2013-03-04,-0.502915633088674,0.001743128785371449,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_8,The Bluff,Fished,Pre-bloom,8,2013-11-01,-0.2718880569367902,0.01755919616855869,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_9,The Bluff,Fished,Pre-bloom,9,2017-04-14,-0.1165456843756887,-0.3207704268909548,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_10,The Bluff,Fished,Pre-bloom,10,2018-01-27,-0.0812977503949811,-0.2300232825191197,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_11,The Bluff,Fished,Pre-bloom,11,2020-01-31,-0.16519995918532823,-0.13769814513653653,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_12,The Bluff,Fished,Bloom,12,2025-06-20,0.6864379003811405,0.26132280263938507,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,The Bluff_13,The Bluff,Fished,Bloom,13,2026-02-16,0.8819067806325736,0.4808183099162631,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_4,Whalebone Reef,Fished,Pre-bloom,4,2007-09-24,-0.5059824262115192,-0.9208853487257793,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_5,Whalebone Reef,Fished,Pre-bloom,5,2012-02-08,-0.9798127676797818,-0.9440972567087095,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_7,Whalebone Reef,Fished,Pre-bloom,7,2013-03-04,-0.6522227196911901,-1.0262017578933407,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_8,Whalebone Reef,Fished,Pre-bloom,8,2013-11-01,-0.6683148297080337,-1.2425827146019035,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_9,Whalebone Reef,Fished,Pre-bloom,9,2017-04-14,-0.5563566769711953,-1.2236283463134576,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_10,Whalebone Reef,Fished,Pre-bloom,10,2018-01-27,-0.660313105358638,-1.364795873515488,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_11,Whalebone Reef,Fished,Pre-bloom,11,2020-01-31,-0.48311618608252044,-1.39918280521352,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_12,Whalebone Reef,Fished,Bloom,12,2025-06-20,1.0397698251157768,0.7094666273541349,15.6,4
M2_inverts,M2 invertebrates,Encounter Bay,Whalebone Reef_13,Whalebone Reef,Fished,Bloom,13,2026-02-16,1.1733081039112854,0.40182775883667377,15.6,4
M2_inverts,M2 invertebrates,Rapid Head,2nd Valley Boat Shed_1,2nd Valley Boat Shed,Fished,Pre-bloom,1,2005-03-09,-0.06879074036565253,-1.5436929268621324,2.9,1.3
M2_inverts,M2 invertebrates,Rapid Head,2nd Valley Boat Shed_2,2nd Valley Boat Shed,Fished,Pre-bloom,2,2006-02-28,-0.27096458102031734,-1.5697927734425459,2.9,1.3
M2_inverts,M2 invertebrates,Rapid Head,2nd Valley Boat Shed_3,2nd Valley Boat Shed,Fished,Pre-bloom,3,2007-02-19,-0.41903326781522204,-1.1367791660968396,2.9,1.3
M2_inverts,M2 invertebrates,Rapid Head,2nd Valley Boat Shed_4,2nd Valley Boat Shed,Fished,Pre-bloom,4,2008-02-05,-0.681150230566545,-1.2793865865557488,2.9,1.3
M2_inverts,M2 invertebrates,Rapid Head,2nd Valley Boat Shed_5,2nd Valley Boat Shed,Fished,Pre-bloom,5,2011-01-31,0.20514757242082055,-0.8277687527499731,2.9,1.3
