"start_date_fct","Status","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2024-12-19","Not modelled by Status",9.249999585445547,1.9859156541207361,Inf,6.072872942827927,14.0892940024033,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-11-13","Not modelled by Status",5.000004861602296,1.3007323935270914,Inf,3.0028494410102717,8.325441920136905,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-12-10","Fished",10.127005608494155,2.265563193450675,Inf,6.532124986909047,15.700287854259344,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06","Fished",7.972818851556936,1.9003446409327163,Inf,4.997186116939392,12.720326790364494,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05","Fished",7.5784140173053824,1.9003596606501971,Inf,4.635871770997458,12.388685851277012,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-12-11","Fished",8.382406136695993,2.1479779702742623,Inf,5.072822714958104,13.851209984794222,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-01-21","Fished",7.9985181568438115,1.8362339991320478,Inf,5.100323076617033,12.543576503744665,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-02-27","Fished",7.473908300843394,1.742271678156333,Inf,4.732829728989151,11.802517413054359,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-10","Fished",6.997677713129373,1.6146898202759743,Inf,4.451866555086262,10.999317425829423,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2015-12-10","No-take",9.399407951996965,2.0465253831821935,Inf,6.134357543786045,14.402301988014873,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06","No-take",10.372167947464765,2.416890309594404,Inf,6.569392413314346,16.376227992162057,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05","No-take",10.959462947035815,2.337342250697643,Inf,7.2152627933765086,16.64663249656129,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-12-11","No-take",11.282069290478656,2.6536376801160846,Inf,7.11506699138481,17.88951356737514,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-01-21","No-take",8.619101387241926,1.8924487926928886,Inf,5.6049060546813,13.254264745705862,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-02-27","No-take",11.36421702918639,2.5606236816537495,Inf,7.30708094977776,17.674010945557928,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-10","No-take",6.206371433627848,1.5337924157448508,Inf,3.8236550148983572,10.073881200596684,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-01-20","Fished",13.099999138066595,2.046166983181247,Inf,9.645328472497676,17.79203040172947,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06","Fished",8.49999986230353,1.4418276322486814,Inf,6.095822873506715,11.852378121609872,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05","Fished",13.000000310295983,4.554431711701806,Inf,6.542333130578346,25.83176440187722,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-01-17","Fished",8.499998897835326,1.765870858727205,Inf,5.656947400293576,12.771902609427167,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2019-01-22","Fished",8.916666281611219,1.4837241022816225,Inf,6.435220778337615,12.354966568553559,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-01-21","Fished",13.249999042800507,1.880658656373872,Inf,10.032271303767102,17.499773413054623,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-04-02","Fished",13.199998834500539,2.055501625628218,Inf,9.728030643287662,17.911124627371635,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-01-27","Fished",17.19999833536098,2.4083670415641873,Inf,13.071999210796168,22.63157593308958,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-01-20","No-take",20.800001355727808,2.6985044578500417,Inf,16.129914478665167,26.822216383758647,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-12-06","No-take",8.400000676560088,1.5682948549951152,Inf,5.825839293826416,12.111561580660435,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-12-05","No-take",9.999998496636854,2.7524504809114263,Inf,5.830568336168371,17.150981545386625,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-01-17","No-take",14.750001032900466,2.456028070321446,Inf,10.64285561126932,20.442119898741836,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2019-01-22","No-take",12.818183410595251,1.9257134252522539,Inf,9.548781770740229,17.206993508965926,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-01-21","No-take",11.416666559200124,1.7202774741440086,Inf,8.497265985769921,15.339083834992897,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-04-02","No-take",15.454544476994421,2.1538272886415744,Inf,11.760566634755266,20.3087956906397,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-01-27","No-take",15.000000470806402,2.1156842296022265,Inf,11.377138133886065,19.776503675739363,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-04-19","Fished",9.778628230358391,5.04478488772128,Inf,3.5574915623449863,26.878930952272267,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-06-02","Fished",7.537131180704551,3.945802289039799,Inf,2.7014017605535323,21.029210561967073,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-06-26","Fished",5.986508033540288,3.2548641437691535,Inf,2.0624115376093055,17.376880308372023,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2019-06-06","Fished",7.348491045657972,3.8826647408202337,Inf,2.6088881925611114,20.698595210821956,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-05-20","Fished",7.019899398148206,3.6846307929640165,Inf,2.5092796818816163,19.638698673544845,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-04-09","Fished",3.346737451396407,1.84023768451108,Inf,1.1391470846188858,9.832489342082297,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-02","Fished",4.773979652035173,2.535818143279586,Inf,1.685557889653069,13.521269045667024,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-01","Fished",8.407780562715294,4.378552850424948,Inf,3.029687277308308,23.332696585628327,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2016-04-19","No-take",8.499525788230589,4.440656513948054,Inf,3.0526464720167996,23.665347195303802,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2017-06-02","No-take",6.904534987629491,3.657207955997418,Inf,2.444940485974008,19.498471913277722,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2018-06-26","No-take",8.659274120188238,4.496180003321007,Inf,3.12974996475561,23.95815293009099,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2019-06-06","No-take",7.186432787780552,3.793281523278446,Inf,2.5539697948490767,20.22138880320596,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2021-05-20","No-take",5.168652395107423,2.784507648999792,Inf,1.7980824138701008,14.857476707060254,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-04-09","No-take",3.1568258145860906,1.7692801922951906,Inf,1.052409339278696,9.469270987719815,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-12-02","No-take",2.5090486068241695,1.389424772169129,Inf,0.8475063354154166,7.4280564620446965,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-03-01","No-take",10.994126767503278,5.654321981624387,Inf,4.012217700344571,30.12568918420146,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-10-30","Fished",2.81953228223681,1.956263696377764,Inf,0.7237551120174714,10.984049934259545,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-01-23","Fished",4.8260323589065,3.317434809384999,Inf,1.2545001915279628,18.565631545137542,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2025-10-30","No-take",6.136993812705212,7.126139268261454,Inf,0.6303178218599569,59.7519088799458,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
"2026-01-23","No-take",5.646037489262563,6.573394461101858,Inf,0.5764120712401861,55.30373307687915,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Abundance > 200 mm","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"large_fish"
